# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Sep 14 19:00:46 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.50000 1.4706774950 2.5364133862    1.419  3.313  3.5308  0.352    7  0.000  0.369    86.14    49.24    32.10    25.08    20.49  2 -5.54e-08      0.00 6.890e-01 2.954e-01 1.796e-03 1.651e-03 6.480e-03 -1.000 1.555e-02 -3.512 2.484 0.927 -0.557 -1.992 -3.637 -5.314 -6.216 -6.503
0.01471 0.00000 9.50000 1.4706786871 2.5364134889    1.419  3.341  3.5272  0.310    7  0.000  0.369    94.02    53.21    34.56    27.04    22.09  2 -6.18e-08      0.00 6.890e-01 2.954e-01 1.796e-03 1.651e-03 6.480e-03 -1.000 1.555e-02 -3.583 2.490 1.028 -0.430 -1.933 -3.639 -5.398 -6.303 -6.597
0.01471 0.00000 9.50000 1.4706799984 2.5364136020    1.418  3.369  3.5235  0.266    7  0.527  0.369   102.63    57.52    37.23    29.16    23.83  2 -6.95e-08      0.00 6.890e-01 2.954e-01 1.796e-03 1.651e-03 6.480e-03 -1.000 1.555e-02 -3.654 2.497 1.137 -0.294 -1.869 -3.635 -5.481 -6.390 -6.692
0.01471 0.00000 9.50000 1.4706821442 2.5364137870    1.417  3.402  3.5192  0.216    7  0.528  0.369   113.67    62.97    40.59    31.84    26.02  2 -7.98e-08      0.00 6.890e-01 2.954e-01 1.796e-03 1.651e-03 6.480e-03 -1.000 1.555e-02 -3.736 2.508 1.274 -0.122 -1.787 -3.622 -5.577 -6.491 -6.802
0.01471 0.00000 9.50000 1.4706845284 2.5364139925    1.416  3.425  3.5161  0.181    7  0.528  0.369   122.15    67.12    43.14    33.87    27.69  2 -8.83e-08      0.00 6.890e-01 2.954e-01 1.796e-03 1.651e-03 6.480e-03 -1.000 1.555e-02 -3.792 2.517 1.394 0.034 -1.706 -3.587 -5.644 -6.561 -6.878
0.01471 0.00000 9.50000 1.4706847668 2.5364140130    1.416  3.425  3.5161  0.181    8  0.528  0.389   122.15    67.12    43.14    33.87    27.69  2 -8.82e-08      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -3.792 2.517 1.394 0.034 -1.706 -3.587 -5.644 -6.561 -6.878
0.01471 0.00000 9.50000 1.4706993103 2.5364152668    1.408  3.491  3.5060  0.072    8  0.530  0.389   152.41    81.65    52.01    40.96    33.50  2 -1.17e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -3.957 2.550 1.773 0.525 -1.445 -3.460 -5.842 -6.769 -7.107
0.01471 0.00000 9.50000 1.4707154036 2.5364166540    1.399  3.513  3.5019  0.030    8  0.532  0.389   165.77    87.92    55.81    44.02    36.00  1  -1.3e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.014 2.570 1.928 0.721 -1.334 -3.393 -5.911 -6.843 -7.188
0.01471 0.00000 9.50000 1.4707330465 2.5364181749    1.387  3.539  3.4975 -0.017    8  0.536  0.389   182.05    95.46    60.36    47.68    39.00  0 -1.48e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.078 2.588 2.083 0.912 -1.226 -3.324 -5.988 -6.925 -7.278
0.01471 0.00000 9.50000 1.4707523584 2.5364198395    1.372  3.578  3.4910 -0.087    8  0.540  0.389   209.59   108.04    67.92    53.77    43.99  0 -1.79e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.176 2.608 2.293 1.162 -1.085 -3.228 -6.106 -7.050 -7.416
0.01471 0.00000 9.50000 1.4707721472 2.5364215452    1.353  3.615  3.4841 -0.158    8  0.545  0.389   238.96   122.29    76.43    60.64    49.63  0 -2.15e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.268 2.630 2.450 1.298 -0.999 -3.162 -6.219 -7.168 -7.545
0.01471 0.00000 9.50000 1.4707920551 2.5364232611    1.327  3.645  3.4777 -0.221    8  0.551  0.389   260.65   136.52    84.87    67.49    55.24  0 -2.82e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.342 2.659 2.583 1.398 -0.929 -3.108 -6.312 -7.265 -7.653
0.01471 0.00000 9.50000 1.4708116055 2.5364249461    1.293  3.671  3.4712 -0.285    8  0.556  0.389   283.91   152.27    94.13    75.06    61.44  0  -4.1e-07      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.409 2.697 2.708 1.489 -0.864 -3.059 -6.396 -7.353 -7.750
0.01471 0.00000 9.50000 1.4708302021 2.5364265489    1.245  3.697  3.4638 -0.356    8  0.563  0.389   311.58   171.53   105.38    84.29    68.99  0 -6.12e-07      0.01 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.473 2.757 2.849 1.592 -0.791 -3.009 -6.477 -7.439 -7.847
0.01471 0.00000 9.50000 1.4708480835 2.5364280900    1.176  3.722  3.4545 -0.443    8  0.569  0.389   348.33   197.83   120.61    96.88    79.29  0 -9.72e-07      0.02 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.534 2.888 3.058 1.766 -0.673 -2.932 -6.555 -7.522 -7.947
0.01471 0.00000 9.50000 1.4708648920 2.5364295386    1.072  3.743  3.4425 -0.553    8  0.575  0.389   399.43   235.49   142.15   114.86    93.98  0 -1.69e-06      0.06 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.588 3.168 3.383 2.070 -0.481 -2.812 -6.612 -7.590 -8.040
0.01471 0.00000 9.50000 1.4708807468 2.5364309050    0.905  3.764  3.4273 -0.708    8  0.581  0.389   323.81    -1.00    -1.00    -1.00    -1.00  0 -3.74e-06      0.35 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 -4.639 4.876 4.660 3.098 0.154 -2.349 -6.486 -7.558 -8.127
0.01471 0.00000 9.50000 1.4708944559 2.5364320864    0.586 -9.999  4.0000  1.501    9  0.586  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.890e-01 2.961e-01 1.897e-03 1.652e-03 6.506e-03 -1.000 1.493e-02 29.767 29.721 29.984 30.033 30.021 30.018 30.067 30.065 30.083
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 10.00000 0.0900000036 1.0816895926    0.090 -3.421  3.3635  5.219    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-17      0.00 7.095e-01 2.757e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 13.323 22.628 19.985 18.143 15.982 13.729 11.232 10.617 10.330
0.01471 0.00000 10.00000 0.1000000015 1.1711064122    0.100 -3.237  3.3896  5.186    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-17      0.00 7.091e-01 2.761e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.864 22.106 19.498 17.666 15.517 13.270 10.774 10.160 9.869
0.01471 0.00000 10.00000 0.1095180213 1.2460275895    0.109 -3.104  3.4072  5.163    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-17      0.00 7.087e-01 2.766e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.531 21.730 19.147 17.321 15.181 12.937 10.442 9.829 9.535
0.01471 0.00000 10.00000 0.1200000048 1.3193154741    0.120 -2.971  3.4249  5.139    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-16      0.00 7.082e-01 2.770e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 12.197 20.921 18.498 16.705 14.669 12.495 10.127 9.513 9.215
0.01471 0.00000 10.00000 0.1400000006 1.4384526719    0.140 -2.788  3.4448  5.103    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-16      0.00 7.075e-01 2.778e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.740 19.413 17.306 15.600 13.794 11.788 9.718 9.100 8.802
0.01471 0.00000 10.00000 0.1482346505 1.4812434842    0.148 -2.727  3.4506  5.091    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-16      0.00 7.072e-01 2.781e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.589 18.977 16.952 15.269 13.527 11.570 9.580 8.962 8.665
0.01471 0.00000 10.00000 0.1599999964 1.5372931554    0.160 -2.646  3.4584  5.074    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-16      0.00 7.068e-01 2.785e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 11.386 18.404 16.486 14.826 13.168 11.285 9.397 8.778 8.482
0.01471 0.00000 10.00000 0.2000000030 1.6938790862    0.200 -2.427  3.4771  5.026    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-16      0.00 7.056e-01 2.796e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.836 17.066 15.362 13.761 12.285 10.569 8.893 8.272 7.985
0.01471 0.00000 10.00000 0.2500000000 1.8403257998    0.250 -2.214  3.4934  4.975    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-16      0.00 7.048e-01 2.805e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.304 15.954 14.397 12.831 11.485 9.923 8.401 7.778 7.501
0.01471 0.00000 10.00000 0.3000000119 1.9529139769    0.300 -2.049  3.5038  4.931    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-18      0.00 7.045e-01 2.807e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.893 15.225 13.744 12.211 10.936 9.454 8.014 7.388 7.120
0.01471 0.00000 10.00000 0.3500000238 2.0434175133    0.350 -1.901  3.5125  4.885    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-16      0.00 7.104e-01 2.749e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.523 14.618 13.191 11.686 10.463 9.044 7.665 7.035 6.774
0.01471 0.00000 10.00000 0.3675433397 2.0712682837    0.368 -1.848  3.5165  4.870    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.08e-16      0.00 7.105e-01 2.748e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.391 14.388 12.980 11.485 10.284 8.895 7.542 6.910 6.653
0.01471 0.00000 10.00000 0.4000000358 2.1185024810    0.400 -1.757  3.5236  4.843    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-15      0.00 7.106e-01 2.746e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.162 14.003 12.622 11.144 9.979 8.638 7.330 6.694 6.442
0.01471 0.00000 10.00000 0.4500000179 2.1822809362    0.450 -1.606  3.5360  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.785 13.390 12.039 10.590 9.479 8.221 6.985 6.339 6.097
0.01471 0.00000 10.00000 0.5000000000 2.2374541529    0.500 -1.446  3.5517  4.742    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.385 12.754 11.413 9.991 8.938 7.779 6.625 5.968 5.738
0.01471 0.00000 10.00000 0.5500000119 2.2836582633    0.550 -1.267  3.5721  4.686    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-15      0.00 7.334e-01 2.529e-01 2.459e-03 6.637e-04 6.021e-03 -1.000 1.368e-02 7.938 12.058 10.700 9.299 8.307 7.289 6.233 5.561 5.350
0.01471 0.00000 10.00000 0.6000000238 2.3211213258    0.600 -1.092  3.5975  4.650    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-15      0.00 7.368e-01 2.496e-01 2.432e-03 6.566e-04 5.957e-03 -1.000 1.356e-02 7.500 11.358 9.967 8.605 7.673 6.819 5.861 5.168 4.994
0.01471 0.00000 10.00000 0.6499999762 2.3520353107    0.650 -0.912  3.6284  4.629    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.26e-15      0.00 7.399e-01 2.467e-01 2.408e-03 6.501e-04 5.900e-03 -1.000 1.343e-02 7.050 10.576 9.151 7.885 7.030 6.343 5.482 4.795 4.669
0.01471 0.00000 10.00000 0.6561416984 2.3554608059    0.656 -0.890  3.6324  4.626    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -9.72e-15      0.00 7.403e-01 2.463e-01 2.405e-03 6.493e-04 5.893e-03 -1.000 1.342e-02 6.995 10.463 9.043 7.794 6.951 6.285 5.437 4.753 4.633
0.01471 0.00000 10.00000 0.7000000477 2.3779267258    0.700 -0.736  3.6597  4.610    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-14      0.00 7.428e-01 2.438e-01 2.385e-03 6.440e-04 5.845e-03 -1.000 1.332e-02 6.611 9.531 8.289 7.171 6.424 5.885 5.129 4.503 4.412
0.01471 0.00000 10.00000 0.7189142108 2.3866480878    0.719 -0.671  3.6711  4.602    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-14      0.00 7.441e-01 2.426e-01 2.362e-03 6.409e-04 5.820e-03 -1.000 1.324e-02 6.447 9.105 7.981 6.919 6.218 5.714 4.999 4.408 4.324
0.01471 0.00000 10.00000 0.7406622171 2.3960457194    0.741 -0.596  3.6837  4.591    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.456e-01 2.413e-01 2.337e-03 6.374e-04 5.793e-03 -1.000 1.318e-02 6.260 8.629 7.644 6.644 5.994 5.522 4.853 4.305 4.226
0.01471 0.00000 10.00000 0.7500000000 2.3998889087    0.750 -0.564  3.6891  4.586    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-14      0.00 7.462e-01 2.407e-01 2.326e-03 6.359e-04 5.781e-03 -1.000 1.313e-02 6.181 8.442 7.508 6.531 5.901 5.441 4.789 4.257 4.182
0.01471 0.00000 10.00000 0.7565164566 2.4025063718    0.756 -0.543  3.6922  4.580    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-14      0.00 7.468e-01 2.401e-01 2.321e-03 6.347e-04 5.770e-03 -1.000 1.308e-02 6.127 8.322 7.421 6.459 5.840 5.387 4.746 4.223 4.149
0.01471 0.00000 10.00000 0.7757515907 2.4099384556    0.775 -0.479  3.7013  4.564    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-14      0.00 7.485e-01 2.384e-01 2.308e-03 6.310e-04 5.736e-03 -1.000 1.302e-02 5.967 7.971 7.169 6.247 5.662 5.228 4.618 4.122 4.052
0.01471 0.00000 10.00000 0.7932916880 2.4163555591    0.793 -0.421  3.7095  4.548    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-14      0.00 7.501e-01 2.369e-01 2.295e-03 6.276e-04 5.706e-03 -1.000 1.295e-02 5.821 7.669 6.950 6.060 5.503 5.084 4.501 4.030 3.963
0.01471 0.00000 10.00000 0.8000000119 2.4187244405    0.800 -0.398  3.7125  4.541    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -3e-14      0.00 7.507e-01 2.364e-01 2.290e-03 6.263e-04 5.695e-03 -1.000 1.293e-02 5.765 7.555 6.868 5.990 5.443 5.030 4.456 3.994 3.928
0.01471 0.00000 10.00000 0.8096139431 2.4220407827    0.809 -0.366  3.7167  4.531    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-14      0.00 7.517e-01 2.354e-01 2.282e-03 6.242e-04 5.676e-03 -1.000 1.290e-02 5.685 7.396 6.751 5.891 5.357 4.952 4.392 3.940 3.877
0.01471 0.00000 10.00000 0.8266493082 2.4276998832    0.826 -0.309  3.7240  4.512    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.76e-14      0.00 7.535e-01 2.337e-01 2.268e-03 6.203e-04 5.642e-03 -1.000 1.284e-02 5.542 7.122 6.550 5.718 5.206 4.812 4.275 3.843 3.783
0.01471 0.00000 10.00000 0.8419314027 2.4325530931    0.841 -0.257  3.7302  4.493    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 7.551e-01 2.321e-01 2.255e-03 6.169e-04 5.611e-03 -1.000 1.277e-02 5.412 6.885 6.374 5.565 5.071 4.687 4.169 3.754 3.695
0.01471 0.00000 10.00000 0.8500000238 2.4350346840    0.849 -0.230  3.7334  4.482    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-14      0.00 7.560e-01 2.313e-01 2.248e-03 6.151e-04 5.595e-03 -1.000 1.274e-02 5.344 6.763 6.281 5.485 5.000 4.622 4.114 3.707 3.650
0.01471 0.00000 10.00000 0.8648483753 2.4394625958    0.864 -0.178  3.7389  4.460    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.26e-14      0.00 7.579e-01 2.295e-01 2.233e-03 6.110e-04 5.558e-03 -1.000 1.267e-02 5.215 6.541 6.110 5.337 4.867 4.499 4.008 3.615 3.560
0.01471 0.00000 10.00000 0.8803583384 2.4439048669    0.879 -0.123  3.7443  4.435    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.08e-14      0.00 7.599e-01 2.276e-01 2.218e-03 6.068e-04 5.521e-03 -1.000 1.253e-02 5.078 6.309 5.934 5.183 4.730 4.371 3.895 3.515 3.463
0.01471 0.00000 10.00000 0.8946489096 2.4478414879    0.894 -0.072  3.7490  4.409    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -7e-14      0.00 7.617e-01 2.259e-01 2.203e-03 6.029e-04 5.486e-03 -1.000 1.245e-02 4.949 6.098 5.772 5.041 4.602 4.250 3.787 3.418 3.369
0.01471 0.00000 10.00000 0.8999999762 2.4492786016    0.899 -0.052  3.7507  4.399    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -7.39e-14      0.00 7.623e-01 2.252e-01 2.198e-03 6.015e-04 5.473e-03 -1.000 1.244e-02 4.900 6.021 5.711 4.988 4.553 4.203 3.746 3.380 3.332
0.01471 0.00000 10.00000 0.9101797342 2.4519589648    0.909 -0.014  3.7536  4.378    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.21e-14      0.00 7.639e-01 2.237e-01 2.185e-03 5.981e-04 5.443e-03 -1.000 1.241e-02 4.806 5.881 5.598 4.886 4.460 4.114 3.665 3.306 3.259
0.01471 0.00000 10.00000 0.9272468686 2.4563013038    0.926  0.050  3.7578  4.338    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.85e-14      0.00 7.665e-01 2.212e-01 2.165e-03 5.926e-04 5.394e-03 -1.000 1.228e-02 4.646 5.656 5.410 4.716 4.301 3.962 3.524 3.175 3.129
0.01471 0.00000 10.00000 0.9426711798 2.4600705106    0.941  0.107  3.7607  4.299    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.685e-01 2.194e-01 2.150e-03 5.886e-04 5.358e-03 -1.000 1.215e-02 4.502 5.467 5.246 4.565 4.158 3.824 3.393 3.051 3.007
0.01471 0.00000 10.00000 0.9499999881 2.4618121868    0.949  0.137  3.7619  4.278    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.685e-01 2.194e-01 2.150e-03 5.887e-04 5.359e-03 -1.000 1.216e-02 4.428 5.376 5.165 4.489 4.085 3.753 3.325 2.985 2.942
0.01471 0.00000 10.00000 0.9547021985 2.4629134772    0.954  0.156  3.7626  4.264    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.686e-01 2.192e-01 2.149e-03 5.885e-04 5.357e-03 -1.000 1.217e-02 4.380 5.318 5.112 4.439 4.038 3.707 3.281 2.942 2.899
0.01471 0.00000 10.00000 0.9564048648 2.4633091836    0.955  0.163  3.7628  4.258    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-13      0.00 7.686e-01 2.192e-01 2.150e-03 5.886e-04 5.358e-03 -1.000 1.218e-02 4.362 5.297 5.093 4.421 4.020 3.689 3.264 2.926 2.883
0.01471 0.00000 10.00000 0.9658484459 2.4654748137    0.965  0.204  3.7635  4.224    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-13      0.00 7.680e-01 2.198e-01 2.157e-03 5.905e-04 5.375e-03 -1.000 1.224e-02 4.259 5.183 4.984 4.316 3.918 3.588 3.165 2.829 2.786
0.01471 0.00000 10.00000 0.9732161760 2.4671308815    0.972  0.237  3.7635  4.195    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-13      0.00 7.671e-01 2.206e-01 2.165e-03 5.928e-04 5.396e-03 -1.000 1.229e-02 4.177 5.098 4.901 4.234 3.835 3.506 3.083 2.746 2.704
0.01471 0.00000 10.00000 0.9815787673 2.4689759685    0.981  0.276  3.7628  4.157    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.653e-01 2.223e-01 2.183e-03 5.978e-04 5.443e-03 -1.000 1.239e-02 4.080 5.008 4.807 4.138 3.739 3.408 2.983 2.645 2.602
0.01471 0.00000 10.00000 0.9871484041 2.4701849044    0.986  0.303  3.7618  4.128    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 7.636e-01 2.239e-01 2.200e-03 6.025e-04 5.485e-03 -1.000 1.246e-02 4.014 4.955 4.747 4.073 3.672 3.340 2.912 2.572 2.528
0.01471 0.00000 10.00000 0.9889950156 2.4705822718    0.988  0.311  3.7612  4.118    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-13      0.00 7.623e-01 2.251e-01 2.212e-03 6.058e-04 5.515e-03 -1.000 1.257e-02 3.991 4.939 4.728 4.052 3.649 3.317 2.887 2.545 2.501
0.01471 0.00000 10.00000 0.9965277910 2.4721856997    0.996  0.348  3.7575  4.070    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-13      0.00 7.562e-01 2.310e-01 2.268e-03 6.210e-04 5.654e-03 -1.000 1.288e-02 3.900 4.896 4.659 3.969 3.558 3.219 2.779 2.429 2.383
0.01471 0.00000 10.00000 1.0000000000 2.4729154477    0.999  0.363  3.7538  4.041    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.75e-13      0.00 7.517e-01 2.352e-01 2.305e-03 6.311e-04 5.744e-03 -1.000 1.308e-02 3.862 4.909 4.644 3.939 3.519 3.175 2.724 2.365 2.318
0.01471 0.00000 10.00000 1.0036079884 2.4736675835    1.003  0.379  3.7497  4.011    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-13      0.00 7.470e-01 2.397e-01 2.344e-03 6.418e-04 5.840e-03 -1.000 1.328e-02 3.822 4.926 4.631 3.910 3.480 3.129 2.666 2.297 2.248
0.01471 0.00000 10.00000 1.0078622103 2.4745464847    1.007  0.391  3.7403  3.964    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-13      0.00 7.395e-01 2.469e-01 2.402e-03 6.574e-04 5.980e-03 -1.000 1.359e-02 3.794 5.033 4.661 3.905 3.454 3.089 2.599 2.207 2.155
0.01471 0.00000 10.00000 1.0107438564 2.4751369873    1.010  0.391  3.7297  3.922    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.31e-13      0.00 7.337e-01 2.525e-01 2.447e-03 6.692e-04 6.086e-03 -1.000 1.384e-02 3.792 5.189 4.734 3.938 3.460 3.078 2.555 2.136 2.080
0.01471 0.00000 10.00000 1.0127197504 2.4755396519    1.011  0.391  3.7197  3.883    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-13      0.00 7.295e-01 2.566e-01 2.477e-03 6.773e-04 6.158e-03 -1.000 1.396e-02 3.793 5.347 4.810 3.975 3.472 3.072 2.517 2.072 2.011
0.01471 0.00000 10.00000 1.0145744085 2.4759159695    1.013  0.402  3.7100  3.834    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-13      0.00 7.257e-01 2.601e-01 2.503e-03 6.843e-04 6.219e-03 -1.000 1.413e-02 3.765 5.482 4.858 3.986 3.458 3.042 2.454 1.980 1.917
0.01471 0.00000 10.00000 1.0164014101 2.4762851316    1.015  0.433  3.7020  3.771    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.26e-13      0.00 7.220e-01 2.637e-01 2.526e-03 6.902e-04 6.272e-03 -1.000 1.426e-02 3.688 5.542 4.848 3.945 3.394 2.963 2.349 1.852 1.785
0.01471 0.00000 10.00000 1.0173946619 2.4764851874    1.016  0.458  3.6985  3.733    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.71e-13      0.00 7.200e-01 2.657e-01 2.536e-03 6.930e-04 6.297e-03 -1.000 1.428e-02 3.626 5.541 4.817 3.900 3.339 2.901 2.275 1.768 1.699
0.01471 0.00000 10.00000 1.0188293457 2.4767733625    1.017  0.509  3.6951  3.669    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.67e-13      0.00 7.167e-01 2.689e-01 2.547e-03 6.966e-04 6.327e-03 -1.000 1.437e-02 3.498 5.470 4.719 3.789 3.220 2.775 2.136 1.619 1.549
