# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon Sep 14 18:46:25 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0015467 -1.00000 7.00000 0.6999999881 2.3779266974    0.700 -0.514  3.6542  4.366    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-14      0.00 7.470e-01 2.514e-01 2.929e-04 7.903e-05 7.168e-04 -1.000 1.629e-03 6.056 8.250 7.570 6.592 5.913 5.364 4.601 3.982 3.870
0.0015467 -1.00000 7.00000 0.7045671940 2.3800819954    0.705 -0.505  3.6567  4.370    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-14      0.00 7.470e-01 2.514e-01 2.926e-04 7.902e-05 7.168e-04 -1.000 1.629e-03 6.032 8.171 7.515 6.550 5.881 5.339 4.585 3.972 3.862
0.0015467 -1.00000 7.00000 0.7500000000 2.3998889087    0.750 -0.401  3.6820  4.394    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 5.773 7.428 6.996 6.139 5.562 5.078 4.406 3.861 3.768
0.0015467 -1.00000 7.00000 0.7628412843 2.4049977453    0.763 -0.376  3.6861  4.393    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 5.711 7.287 6.896 6.054 5.491 5.015 4.359 3.828 3.737
0.0015467 -1.00000 7.00000 0.7827212214 2.4125279277    0.783 -0.330  3.6938  4.389    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 5.595 7.034 6.714 5.901 5.362 4.900 4.271 3.764 3.677
0.0015467 -1.00000 7.00000 0.8000000119 2.4187244405    0.800 -0.288  3.7011  4.385    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 5.489 6.811 6.552 5.764 5.246 4.797 4.191 3.705 3.622
0.0015467 -1.00000 7.00000 0.8278210759 2.4280793072    0.827 -0.222  3.7123  4.379    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 5.325 6.478 6.307 5.559 5.071 4.641 4.071 3.614 3.537
0.0015467 -1.00000 7.00000 0.8500000238 2.4350346840    0.850 -0.168  3.7216  4.373    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.03e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 5.189 6.213 6.109 5.393 4.928 4.514 3.971 3.538 3.465
0.0015467 -1.00000 7.00000 0.8806029558 2.4439734886    0.880 -0.090  3.7342  4.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.16e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.996 5.866 5.840 5.169 4.731 4.336 3.830 3.426 3.359
0.0015467 -1.00000 7.00000 0.8999999762 2.4492786016    0.899 -0.039  3.7424  4.353    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.05e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.868 5.648 5.667 5.024 4.603 4.221 3.736 3.350 3.287
0.0015467 -1.00000 7.00000 0.9053196311 2.4506879310    0.905 -0.025  3.7445  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.31e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.833 5.592 5.621 4.985 4.568 4.190 3.711 3.328 3.267
0.0015467 -1.00000 7.00000 0.9333480000 2.4578093541    0.933  0.053  3.7560  4.331    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -9.99e-14      0.00 7.470e-01 2.514e-01 2.891e-04 7.893e-05 7.169e-04 -1.000 1.629e-03 4.639 5.286 5.366 4.771 4.378 4.019 3.568 3.206 3.153
